# Time (s),Altitude (ft),Vertical velocity (m/s),Vertical acceleration (m/s²),Position East of launch (ft),Position North of launch (ft),Latitude (° N),Longitude (° E),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Air temperature (°F),Air pressure (mbar)
91.323,317.599,-4.108,0.002,-254.752,0.084,28.61,-80.601,NaN,NaN,NaN,57.867,1001.896
91.533,314.772,-4.108,-0.002,-256.175,0.084,28.61,-80.601,NaN,NaN,NaN,57.877,1001.998
91.743,311.945,-4.108,0.001,-257.613,0.084,28.61,-80.601,NaN,NaN,NaN,57.888,1002.099
91.953,309.118,-4.108,0.014,-259.057,0.084,28.61,-80.601,NaN,NaN,NaN,57.898,1002.2
92.163,306.292,-4.105,-0.009,-260.472,0.084,28.61,-80.601,NaN,NaN,NaN,57.908,1002.301
92.372,303.465,-4.107,0.03,-261.868,0.084,28.61,-80.601,NaN,NaN,NaN,57.918,1002.402
92.582,300.64,-4.101,-0.026,-263.223,0.084,28.61,-80.601,NaN,NaN,NaN,57.928,1002.503
92.792,297.813,-4.106,-0.001,-264.498,0.084,28.61,-80.601,NaN,NaN,NaN,57.938,1002.604
93.002,294.987,-4.106,0.047,-265.767,0.084,28.61,-80.601,NaN,NaN,NaN,57.948,1002.705
93.212,292.164,-4.096,-0.046,-267.129,0.084,28.61,-80.601,NaN,NaN,NaN,57.958,1002.806
93.422,289.335,-4.106,-0.002,-268.585,0.084,28.61,-80.601,NaN,NaN,NaN,57.968,1002.907
93.632,286.51,-4.106,0.004,-270.05,0.084,28.61,-80.601,NaN,NaN,NaN,57.978,1003.008
93.841,283.685,-4.106,0.005,-271.492,0.084,28.61,-80.601,NaN,NaN,NaN,57.988,1003.109
94.051,280.861,-4.105,-0.006,-272.889,0.084,28.61,-80.601,NaN,NaN,NaN,57.998,1003.21
94.261,278.036,-4.106,0.008,-274.251,0.084,28.61,-80.601,NaN,NaN,NaN,58.008,1003.311
94.47,275.212,-4.104,0.003,-275.578,0.084,28.61,-80.601,NaN,NaN,NaN,58.019,1003.412
94.68,272.388,-4.104,0.007,-276.847,0.084,28.61,-80.601,NaN,NaN,NaN,58.029,1003.513
94.89,269.565,-4.102,-0.015,-278.046,0.084,28.61,-80.601,NaN,NaN,NaN,58.039,1003.614
95.1,266.74,-4.105,0.006,-279.206,0.084,28.61,-80.601,NaN,NaN,NaN,58.049,1003.715
95.309,263.917,-4.104,-0.004,-280.344,0.084,28.61,-80.601,NaN,NaN,NaN,58.059,1003.815
95.519,261.094,-4.105,0.002,-281.467,0.084,28.61,-80.601,NaN,NaN,NaN,58.069,1003.916
95.729,258.271,-4.105,0.026,-282.61,0.084,28.61,-80.601,NaN,NaN,NaN,58.079,1004.017
95.938,255.45,-4.099,-0.019,-283.816,0.084,28.61,-80.601,NaN,NaN,NaN,58.089,1004.118
96.148,252.627,-4.103,0.025,-285.102,0.084,28.61,-80.601,NaN,NaN,NaN,58.099,1004.219
96.358,249.806,-4.098,-0.027,-286.469,0.083,28.61,-80.601,NaN,NaN,NaN,58.109,1004.32
96.568,246.982,-4.104,0.004,-287.877,0.083,28.61,-80.601,NaN,NaN,NaN,58.119,1004.421
96.777,244.161,-4.103,-0.005,-289.241,0.083,28.61,-80.601,NaN,NaN,NaN,58.129,1004.522
96.987,241.339,-4.104,0.027,-290.58,0.083,28.61,-80.601,NaN,NaN,NaN,58.139,1004.623
97.196,238.519,-4.098,-0.023,-291.866,0.083,28.61,-80.601,NaN,NaN,NaN,58.149,1004.723
97.406,235.697,-4.103,-0.002,-293.087,0.083,28.61,-80.601,NaN,NaN,NaN,58.159,1004.824
97.616,232.876,-4.103,0.001,-294.292,0.083,28.61,-80.601,NaN,NaN,NaN,58.17,1004.925
97.825,230.055,-4.103,0.001,-295.499,0.083,28.61,-80.601,NaN,NaN,NaN,58.18,1005.026
98.035,227.235,-4.103,0.001,-296.71,0.083,28.61,-80.601,NaN,NaN,NaN,58.19,1005.127
98.244,224.415,-4.103,0.011,-297.921,0.083,28.61,-80.601,NaN,NaN,NaN,58.2,1005.228
98.454,221.596,-4.1,0.001,-299.159,0.083,28.61,-80.601,NaN,NaN,NaN,58.21,1005.328
98.663,218.776,-4.1,-0.006,-300.465,0.083,28.61,-80.601,NaN,NaN,NaN,58.22,1005.429
98.873,215.956,-4.102,-0.003,-301.825,0.083,28.61,-80.601,NaN,NaN,NaN,58.23,1005.53
99.082,213.136,-4.102,0.011,-303.207,0.083,28.61,-80.601,NaN,NaN,NaN,58.24,1005.631
99.292,210.318,-4.1,-0.01,-304.557,0.083,28.61,-80.601,NaN,NaN,NaN,58.25,1005.732
99.502,207.499,-4.102,0.002,-305.877,0.083,28.61,-80.601,NaN,NaN,NaN,58.26,1005.832
99.711,204.68,-4.102,0.012,-307.208,0.083,28.61,-80.601,NaN,NaN,NaN,58.27,1005.933
99.92,201.863,-4.099,-0.001,-308.585,0.083,28.61,-80.601,NaN,NaN,NaN,58.28,1006.034
100.13,199.045,-4.099,0.004,-309.964,0.083,28.61,-80.601,NaN,NaN,NaN,58.29,1006.135
100.339,196.227,-4.098,-0.013,-311.348,0.083,28.61,-80.601,NaN,NaN,NaN,58.3,1006.235
100.549,193.408,-4.101,0.001,-312.772,0.083,28.61,-80.601,NaN,NaN,NaN,58.31,1006.336
100.758,190.591,-4.101,0.003,-314.187,0.083,28.61,-80.601,NaN,NaN,NaN,58.32,1006.437
100.968,187.774,-4.1,0.002,-315.578,0.083,28.61,-80.601,NaN,NaN,NaN,58.33,1006.537
101.177,184.957,-4.1,0.009,-316.972,0.083,28.61,-80.601,NaN,NaN,NaN,58.34,1006.638
101.387,182.141,-4.098,0.008,-318.353,0.083,28.61,-80.601,NaN,NaN,NaN,58.35,1006.739
101.596,179.325,-4.096,-0.018,-319.654,0.083,28.61,-80.601,NaN,NaN,NaN,58.36,1006.839
101.806,176.507,-4.1,0.001,-320.915,0.082,28.61,-80.601,NaN,NaN,NaN,58.371,1006.94
102.015,173.691,-4.1,0.001,-322.183,0.082,28.61,-80.601,NaN,NaN,NaN,58.381,1007.041
102.224,170.876,-4.1,0.021,-323.45,0.082,28.61,-80.601,NaN,NaN,NaN,58.391,1007.142
102.434,168.062,-4.095,-0.011,-324.756,0.082,28.61,-80.601,NaN,NaN,NaN,58.401,1007.242
102.643,165.245,-4.098,-0.007,-326.139,0.082,28.61,-80.601,NaN,NaN,NaN,58.411,1007.343
102.853,162.43,-4.099,0,-327.542,0.082,28.61,-80.601,NaN,NaN,NaN,58.421,1007.443
103.062,159.615,-4.099,0.024,-328.936,0.082,28.61,-80.601,NaN,NaN,NaN,58.431,1007.544
103.271,156.802,-4.094,-0.022,-330.378,0.082,28.61,-80.601,NaN,NaN,NaN,58.441,1007.645
103.481,153.986,-4.099,0.001,-331.868,0.082,28.61,-80.601,NaN,NaN,NaN,58.451,1007.745
103.69,151.171,-4.099,0.002,-333.357,0.082,28.61,-80.601,NaN,NaN,NaN,58.461,1007.846
103.899,148.358,-4.098,0.008,-334.861,0.082,28.61,-80.601,NaN,NaN,NaN,58.471,1007.947
104.109,145.544,-4.097,0.017,-336.347,0.082,28.61,-80.601,NaN,NaN,NaN,58.481,1008.047
104.318,142.732,-4.093,-0.023,-337.755,0.082,28.61,-80.601,NaN,NaN,NaN,58.491,1008.148
104.528,139.917,-4.098,0.003,-339.124,0.082,28.61,-80.601,NaN,NaN,NaN,58.501,1008.248
104.737,137.104,-4.097,-0.002,-340.521,0.082,28.61,-80.601,NaN,NaN,NaN,58.511,1008.349
104.946,134.291,-4.097,0,-341.948,0.082,28.61,-80.601,NaN,NaN,NaN,58.521,1008.449
105.155,131.478,-4.097,0.003,-343.377,0.082,28.61,-80.601,NaN,NaN,NaN,58.531,1008.55
105.364,128.666,-4.097,0,-344.815,0.082,28.61,-80.601,NaN,NaN,NaN,58.541,1008.65
105.864,121.946,-4.097,0.014,-348.375,0.082,28.61,-80.601,NaN,NaN,NaN,58.565,1008.891
106.074,119.135,-4.094,-0.01,-349.86,0.082,28.61,-80.601,NaN,NaN,NaN,58.575,1008.991
106.283,116.323,-4.096,-0.002,-351.329,0.082,28.61,-80.601,NaN,NaN,NaN,58.585,1009.092
106.492,113.512,-4.096,-0.001,-352.804,0.082,28.61,-80.601,NaN,NaN,NaN,58.595,1009.192
106.701,110.701,-4.096,0.003,-354.261,0.082,28.61,-80.601,NaN,NaN,NaN,58.605,1009.293
106.911,107.89,-4.096,-0,-355.729,0.081,28.61,-80.601,NaN,NaN,NaN,58.615,1009.393
107.12,105.079,-4.096,0.001,-357.218,0.081,28.61,-80.601,NaN,NaN,NaN,58.625,1009.494
107.329,102.269,-4.096,0.015,-358.707,0.081,28.61,-80.601,NaN,NaN,NaN,58.635,1009.594
107.538,99.46,-4.093,-0.005,-360.151,0.081,28.61,-80.601,NaN,NaN,NaN,58.645,1009.695
107.747,96.65,-4.094,-0.007,-361.527,0.081,28.61,-80.601,NaN,NaN,NaN,58.655,1009.795
107.956,93.84,-4.095,0.001,-362.863,0.081,28.61,-80.601,NaN,NaN,NaN,58.665,1009.895
108.166,91.03,-4.095,0.001,-364.199,0.081,28.61,-80.601,NaN,NaN,NaN,58.675,1009.996
108.375,88.221,-4.095,0.003,-365.535,0.081,28.61,-80.601,NaN,NaN,NaN,58.685,1010.096
108.584,85.412,-4.094,-0.001,-366.878,0.081,28.61,-80.601,NaN,NaN,NaN,58.695,1010.197
108.793,82.603,-4.094,0.024,-368.228,0.081,28.61,-80.601,NaN,NaN,NaN,58.705,1010.297
109.002,79.797,-4.089,-0.015,-369.516,0.081,28.61,-80.601,NaN,NaN,NaN,58.715,1010.397
109.211,76.987,-4.092,-0.005,-370.785,0.081,28.61,-80.601,NaN,NaN,NaN,58.725,1010.498
109.42,74.179,-4.093,-0,-372.103,0.081,28.61,-80.601,NaN,NaN,NaN,58.735,1010.598
109.92,67.464,-4.093,0.021,-375.206,0.081,28.61,-80.601,NaN,NaN,NaN,58.759,1010.838
110.129,64.658,-4.089,-0.02,-376.42,0.081,28.61,-80.601,NaN,NaN,NaN,58.769,1010.939
110.339,61.849,-4.093,0.001,-377.591,0.081,28.61,-80.601,NaN,NaN,NaN,58.779,1011.039
110.548,59.043,-4.093,0.001,-378.761,0.081,28.61,-80.601,NaN,NaN,NaN,58.789,1011.139
110.757,56.236,-4.093,0.001,-379.929,0.081,28.61,-80.601,NaN,NaN,NaN,58.799,1011.24
110.966,53.43,-4.093,0.007,-381.1,0.081,28.61,-80.601,NaN,NaN,NaN,58.809,1011.34
111.175,50.624,-4.091,-0.006,-382.301,0.081,28.61,-80.601,NaN,NaN,NaN,58.819,1011.44
111.384,47.818,-4.093,0.001,-383.528,0.081,28.61,-80.601,NaN,NaN,NaN,58.829,1011.541
111.593,45.012,-4.092,0.002,-384.757,0.081,28.61,-80.601,NaN,NaN,NaN,58.839,1011.641
111.802,42.206,-4.092,0.002,-385.98,0.081,28.61,-80.601,NaN,NaN,NaN,58.849,1011.741
112.011,39.401,-4.092,0.041,-387.208,0.081,28.61,-80.601,NaN,NaN,NaN,58.859,1011.841
112.22,36.599,-4.083,-0.042,-388.517,0.081,28.61,-80.601,NaN,NaN,NaN,58.869,1011.942
112.429,33.791,-4.092,0.007,-389.892,0.08,28.61,-80.601,NaN,NaN,NaN,58.879,1012.042
112.638,30.987,-4.09,0.007,-391.287,0.08,28.61,-80.601,NaN,NaN,NaN,58.889,1012.142
112.847,28.183,-4.089,-0.007,-392.743,0.08,28.61,-80.601,NaN,NaN,NaN,58.899,1012.243
113.056,25.379,-4.09,-0.004,-394.259,0.08,28.61,-80.601,NaN,NaN,NaN,58.909,1012.343
113.265,22.574,-4.091,0.046,-395.788,0.08,28.61,-80.601,NaN,NaN,NaN,58.919,1012.443
113.474,19.774,-4.081,-0.045,-397.241,0.08,28.61,-80.601,NaN,NaN,NaN,58.929,1012.543
113.683,16.967,-4.091,0.002,-398.634,0.08,28.61,-80.601,NaN,NaN,NaN,58.939,1012.643
113.892,14.164,-4.09,0.019,-400.039,0.08,28.61,-80.601,NaN,NaN,NaN,58.949,1012.744
114.101,11.362,-4.086,-0.004,-401.412,0.08,28.61,-80.601,NaN,NaN,NaN,58.959,1012.844
114.31,8.559,-4.087,0,-402.78,0.08,28.61,-80.601,NaN,NaN,NaN,58.969,1012.944
114.519,5.756,-4.087,-0.01,-404.148,0.08,28.61,-80.601,NaN,NaN,NaN,58.979,1013.044
114.948,0,-4.092,0.011,-406.949,0.08,28.61,-80.601,NaN,NaN,NaN,59,1013.25
