State - Time (s),State - Stage,State - PX (m),State - PY (m),State - PZ (m),State - VX (m/s),State - VY (m/s),State - VZ (m/s),State - AX (m/s/s),State - AY (m/s/s),State - AZ (m/s/s),State - Actuation Angle (deg),State - CdA,State - Est Apo (m),DPS310 - Pres (hPa),DPS310 - Temp (C),DPS310 - Alt ASL (m),DPS310 - Alt AGL (m),MS5611 - Pres (hPa),MS5611 - Temp (C),MS5611 - Alt ASL (m),MS5611 - Alt AGL (m),BMI088andLIS3MDL - AccX (m/s^2),BMI088andLIS3MDL - AccY (m/s^2),BMI088andLIS3MDL - AccZ (m/s^2),BMI088andLIS3MDL - GyroX (rad/s),BMI088andLIS3MDL - GyroY (rad/s),BMI088andLIS3MDL - GyroZ (rad/s),BMI088andLIS3MDL - MagX (uT),BMI088andLIS3MDL - MagY (uT),BMI088andLIS3MDL - MagZ (uT),BMI088andLIS3MDL - OriX,BMI088andLIS3MDL - OriY,BMI088andLIS3MDL - OriZ,BMI088andLIS3MDL - OriW,MAX-M10S - Lat,MAX-M10S - Lon,MAX-M10S - Alt (m),MAX-M10S - Disp X (m),MAX-M10S - Disp Y (m),MAX-M10S - Disp Z (m),MAX-M10S - Fix Quality,MAX-M10S - Time of Day,VN_100 - VN-AX (m/s/s),VN_100 - VN-AY (m/s/s),VN_100 - VN-AZ (m/s/s),VN_100 - VN-ULRX (deg),VN_100 - VN-ULRY (deg),VN_100 - VN-ULRZ (deg),VN_100 - VN-ANGVX (rad/s),VN_100 - VN-ANGVY (rad/s),VN_100 - VN-ANGVZ (rad/s),VN_100 - VN-MAGX (uT),VN_100 - VN-MAGY (uT),VN_100 - VN-MAGZ (uT),VN_100 - VN-P (Pa),VN_100 - VN-T (C),VN_100 - VN-DT (s),VN_100 - VN-DV-X (m/s/s),VN_100 - VN-DV-Y (m/s/s),VN_100 - VN-DV-Z (m/s/s),VN_100 - VN-DTH-X (deg/s),VN_100 - VN-DTH-Y (deg/s),VN_100 - VN-DTH-Z (deg/s),E5 - Rel Steps,BR - BR-ALT (ft),BR - BR-PRES (Pa),BR - BR-TEMP (C),BR - BR-VEL (m/s),BR - BR-ANG (deg),BR - BR-ACCX (m/s^2),BR - BR-ACCY (m/s^2),BR - BR-ACCZ (m/s^2),BR - BR-GYROX (rad/s),BR - BR-GYROY (rad/s),BR - BR-GYROZ (rad/s),BR - BR-ROLL (deg),BR - BR-TILT (deg)
920.964,1,nan,nan,nan,nan,nan,nan,-0.948,-13.094,82.720,35.000,0.550,nan,1015.387,14.296,-17.764,25.864,126.430,-140.200,14489.054,32.596,93.348,1.918,-4.073,0.731,0.032,0.207,557.000,-4141.000,2069.000,-0.712,-0.006,-0.696,0.088,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1.333,2.836,-89.028,-48.422,-6.594,1.274,0.030,-0.315,-0.701,1.200,3.010,21.287,101620.000,18.550,0.044,0.056,0.142,-3.870,0.071,-0.780,-1.764,0,77.000,10029.000,6594.000,218.000,0.000,59.000,863.000,-91.000,450.00
921.005,1,nan,nan,nan,nan,nan,nan,0.461,-13.176,81.273,35.000,0.550,nan,1015.389,14.311,-17.782,25.846,126.300,-140.200,14494.890,38.432,91.984,1.063,-2.787,0.846,-0.017,0.326,623.000,-4102.000,2158.000,-0.711,-0.013,-0.695,0.105,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1.531,3.435,-88.643,-50.113,-7.215,1.511,0.027,-0.330,-0.826,1.549,3.697,21.193,101552.000,18.550,0.039,0.066,0.132,-3.436,0.047,-0.667,-1.770,0,77.000,10029.000,6594.000,218.000,0.000,59.000,863.000,-91.000,450.00
921.046,1,nan,nan,nan,nan,nan,nan,-0.016,-15.881,82.934,35.000,0.550,nan,1014.936,14.301,-14.016,29.612,125.800,-140.230,14517.384,60.926,93.988,2.212,-3.886,0.882,-0.015,0.283,623.000,-4102.000,2158.000,-0.709,-0.022,-0.694,0.121,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,2.131,3.329,-89.608,-52.131,-7.801,1.813,0.067,-0.268,-0.913,1.346,4.594,20.859,101597.008,18.550,0.041,0.106,0.131,-3.680,0.044,-0.650,-2.102,0,77.000,10029.000,6594.000,218.000,0.000,59.000,863.000,-91.000,450.0
921.087,1,nan,nan,nan,nan,nan,nan,-0.607,-18.039,81.615,35.000,0.550,nan,1014.413,14.301,-9.675,33.953,126.110,-140.190,14503.429,46.972,92.953,4.073,-5.229,1.057,-0.043,0.023,623.000,-4102.000,2158.000,-0.707,-0.036,-0.693,0.137,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1.377,5.031,-89.911,-54.792,-8.306,2.185,-0.018,-0.198,-1.045,1.262,5.785,20.416,101513.008,18.530,0.044,0.114,0.182,-3.915,0.019,-0.561,-2.614,0,77.000,10029.000,6594.000,218.000,0.000,59.000,863.000,-91.000,450.0
921.128,1,nan,nan,nan,nan,nan,nan,-0.374,-16.225,81.876,35.000,0.550,nan,1014.414,14.307,-9.683,33.945,125.860,-140.200,14514.681,58.223,92.975,1.638,-4.755,1.229,-0.026,0.130,550.000,-4078.000,2287.000,-0.704,-0.051,-0.691,0.156,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1.175,4.550,-89.830,-57.266,-8.585,2.493,-0.045,-0.160,-1.199,1.161,6.284,20.556,101491.008,18.535,0.038,0.101,0.143,-3.360,-0.053,-0.366,-2.487,0,77.000,10029.000,6594.000,218.000,0.000,59.000,863.000,-91.000,450.
921.169,1,nan,nan,nan,nan,nan,nan,0.213,-18.786,84.128,35.000,0.550,nan,1013.873,14.312,-5.183,38.444,125.650,-140.200,14524.147,67.689,95.640,2.485,-4.920,1.325,0.047,0.300,550.000,-4078.000,2287.000,-0.699,-0.065,-0.689,0.179,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,2.210,4.116,-89.544,-60.555,-8.789,2.842,-0.119,-0.129,-1.294,0.073,7.397,20.470,101472.008,18.550,0.044,0.090,0.169,-3.931,-0.129,-0.330,-3.205,0,127.000,10011.000,6594.000,275.000,0.000,71.000,879.000,-89.000,261.0
921.210,1,nan,nan,nan,nan,nan,nan,1.498,-19.438,81.452,35.000,0.550,nan,1013.873,14.312,-5.183,38.444,125.380,-140.210,14536.336,79.878,93.169,3.462,-4.037,1.419,0.038,0.070,451.000,-4023.000,2463.000,-0.693,-0.084,-0.687,0.199,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,2.262,3.994,-89.659,-63.500,-8.856,3.109,-0.076,-0.090,-1.400,-0.242,8.297,20.381,101427.000,18.550,0.039,0.091,0.169,-3.487,-0.179,-0.212,-3.051,0,127.000,10011.000,6594.000,275.000,0.000,71.000,879.000,-89.000,261.
921.251,1,nan,nan,nan,nan,nan,nan,1.346,-20.088,80.413,35.000,0.550,nan,1013.288,14.313,-0.313,43.315,125.800,-140.160,14517.384,60.926,92.257,3.060,-4.985,1.372,-0.089,0.228,451.000,-4023.000,2463.000,-0.689,-0.100,-0.683,0.221,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,2.309,4.031,-90.443,-67.073,-8.806,3.359,-0.113,-0.041,-1.490,-1.449,9.116,20.649,101359.000,18.550,0.044,0.106,0.160,-3.937,-0.303,-0.135,-3.694,0,127.000,10011.000,6594.000,275.000,0.000,71.000,879.000,-89.000,261
921.292,1,nan,nan,nan,nan,nan,nan,3.435,-18.599,82.703,35.000,0.550,nan,1012.726,14.313,4.358,47.986,125.470,-140.180,14532.270,75.812,94.354,1.868,-3.182,1.447,-0.179,0.066,296.000,-4044.000,2605.000,-0.685,-0.119,-0.677,0.242,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1.694,3.808,-90.149,-70.644,-8.641,3.565,-0.165,-0.004,-1.559,-2.653,10.034,20.677,101313.000,18.550,0.038,0.081,0.119,-3.383,-0.302,-0.034,-3.362,0,127.000,10011.000,6594.000,275.000,0.000,71.000,879.000,-89.000,261
921.333,1,nan,nan,nan,nan,nan,nan,3.705,-20.229,81.835,35.000,0.550,nan,1012.727,14.321,4.349,47.977,125.000,-140.200,14553.526,97.068,93.772,3.060,-4.382,1.722,-0.100,0.053,296.000,-4044.000,2605.000,-0.678,-0.142,-0.670,0.266,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1.548,2.981,-90.768,-74.317,-8.380,3.754,-0.162,0.023,-1.611,-3.743,11.149,21.080,101381.008,18.550,0.041,0.097,0.116,-3.726,-0.358,0.043,-3.807,0,127.000,10011.000,6594.000,275.000,0.000,71.000,879.000,-89.000,261.0
