State - Time (s),State - Stage,State - Stage,State - PX (m),State - PY (m),State - PZ (m),State - VX (m/s),State - VY (m/s),State - VZ (m/s),State - AX (m/s/s),State - AY (m/s/s),State - AZ (m/s/s),State - Actuation Angle (deg),State - Acutal Angle (deg),State - CdA,State - Est Apo (m),State - Target Apogee (m),State - Mach Number,State - Tilt [deg],MockBarometer - Pres (hPa),MockBarometer - Temp (C),MockBarometer - Alt ASL (m),MockBarometer - Alt AGL (m),MockIMU - AccX (m/s^2),MockIMU - AccY (m/s^2),MockIMU - AccZ (m/s^2),MockIMU - GyroX (rad/s),MockIMU - GyroY (rad/s),MockIMU - GyroZ (rad/s),MockIMU - MagX (uT),MockIMU - MagY (uT),MockIMU - MagZ (uT),MockIMU - OriX,MockIMU - OriY,MockIMU - OriZ,MockIMU - OriW,MockGPS - Lat,MockGPS - Lon,MockGPS - Alt (m),MockGPS - Disp X (m),MockGPS - Disp Y (m),MockGPS - Disp Z (m),MockGPS - Fix Quality,MockGPS - Time of Day,E5 - Rel Steps,MockBR - Battery Voltage (V),MockBR - ALT (m),MockBR - PRES (Pa),MockBR - TEMP (C),MockBR - VEL (m/s),MockBR - ANG (deg),MockBR - ACCX (m/s^2),MockBR - ACCY (m/s^2),MockBR - ACCZ (m/s^2),MockBR - GYROX (rad/s),MockBR - GYROY (rad/s),MockBR - GYROZ (rad/s),MockBR - ROLL (deg),MockBR - TILT (deg)
31.410,3,0,-4.720,-3.848,4882.472,-4.548,-3.503,3133.264,-1.891,-1.218,-35.755,70.000,22.500,0.0103675,37711.625,9144.000,9.836,2.845,474.679,-23.712,5953.274,5103.837,-35.824,0.094,0.277,-0.032,0.035,0.029,0.000,0.000,0.000,0.002,0.691,-0.023,0.723,0.0000000,0.0000000,5111.361,0.000,0.000,0.000,0,00:00:00,0,0.000,5111.361,47463.449,-23.717,365.285,0.000,0.394,-35.700,-0.079,0.002,-0.005,0.018,0.000,0.000
31.511,3,0,-4.690,-3.804,5190.479,-4.487,-3.435,3123.379,-1.858,-1.327,-36.734,70.000,25.000,0.0103675,38242.183,9144.000,9.914,2.640,472.346,-23.946,5989.204,5139.766,-36.803,-0.036,0.286,-0.017,0.022,-0.020,0.000,0.000,0.000,0.001,0.691,-0.024,0.722,0.0000000,0.0000000,5147.298,0.000,0.000,0.000,0,00:00:00,0,0.000,5147.298,47234.570,-23.946,361.600,0.000,0.348,-36.907,-0.023,0.010,-0.001,0.013,0.000,0.000
31.612,3,0,-4.658,-3.758,5459.414,-4.439,-3.364,3084.999,-1.981,-1.273,-37.230,70.000,27.500,0.0103675,37374.900,9144.000,9.888,2.514,470.060,-24.176,6024.568,5175.131,-37.302,0.065,0.467,0.005,0.021,-0.027,0.000,0.000,0.000,-0.000,0.692,-0.025,0.721,0.0000000,0.0000000,5182.860,0.000,0.000,0.000,0,00:00:00,0,0.000,5182.860,47009.891,-24.172,357.873,0.000,0.391,-37.311,-0.007,0.004,0.006,-0.001,0.000,0.000
31.713,3,0,-4.625,-3.710,5692.238,-4.385,-3.289,3022.457,-1.894,-1.213,-38.038,70.000,30.000,0.0103675,37031.056,9144.000,9.771,2.393,467.801,-24.404,6059.639,5210.202,-38.102,0.190,0.449,0.010,0.028,-0.003,0.000,0.000,0.000,0.000,0.693,-0.025,0.720,0.0000000,0.0000000,5218.037,0.000,0.000,0.000,0,00:00:00,0,0.000,5218.037,46786.582,-24.398,354.061,0.000,0.288,-38.088,-0.034,-0.012,0.015,-0.004,0.000,0.000
31.814,3,0,-4.589,-3.662,5891.873,-4.309,-3.262,2939.803,-1.665,-1.655,-38.384,70.000,32.500,0.0103675,35590.343,9144.000,9.577,2.237,465.570,-24.630,6094.417,5244.980,-38.454,-0.163,0.344,0.021,0.033,-0.004,0.000,0.000,0.000,0.001,0.694,-0.026,0.719,0.0000000,0.0000000,5252.828,0.000,0.000,0.000,0,00:00:00,0,0.000,5252.828,46557.301,-24.630,350.223,0.000,0.341,-38.377,-0.019,-0.009,-0.014,-0.001,0.000,0.000
31.915,3,0,-4.549,-3.615,6061.170,-4.242,-3.230,2840.659,-1.728,-1.583,-39.011,70.000,35.000,0.0103675,34647.317,9144.000,9.319,2.054,463.372,-24.854,6128.818,5279.380,-39.079,-0.055,0.419,0.003,0.010,0.005,0.000,0.000,0.000,0.001,0.695,-0.026,0.719,0.0000000,0.0000000,5287.227,0.000,0.000,0.000,0,00:00:00,0,0.000,5287.227,46335.473,-24.856,346.321,0.000,0.337,-39.069,-0.060,0.000,0.018,-0.015,0.000,0.000
32.016,3,0,-4.507,-3.569,6202.852,-4.157,-3.189,2728.359,-1.530,-1.477,-39.063,70.000,37.500,0.0103675,32888.580,9144.000,9.009,1.999,461.227,-25.073,6162.507,5313.070,-39.120,0.023,0.207,-0.007,-0.003,-0.018,0.000,0.000,0.000,0.000,0.695,-0.026,0.719,0.0000000,0.0000000,5321.233,0.000,0.000,0.000,0,00:00:00,0,0.000,5321.233,46124.203,-25.072,342.408,0.000,0.292,-39.102,0.029,0.000,0.004,-0.004,0.000,0.000
32.117,3,0,-4.462,-3.524,6319.601,-4.102,-3.141,2605.854,-1.798,-1.371,-39.585,70.000,40.000,0.0103675,31588.790,9144.000,8.657,2.016,459.110,-25.290,6195.887,5346.450,-39.647,0.082,0.385,-0.018,-0.017,0.009,0.000,0.000,0.000,-0.000,0.694,-0.025,0.720,0.0000000,0.0000000,5354.841,0.000,0.000,0.000,0,00:00:00,0,0.000,5354.841,45910.887,-25.290,338.449,0.000,0.334,-39.613,-0.010,0.003,-0.029,0.006,0.000,0.000
32.218,3,0,-4.416,-3.478,6414.007,-4.051,-3.087,2475.919,-1.813,-1.297,-39.403,70.000,42.500,0.0103675,29731.902,9144.000,8.272,2.112,457.009,-25.506,6229.128,5379.691,-39.464,0.150,0.390,0.000,-0.004,0.004,0.000,0.000,0.000,0.000,0.694,-0.025,0.720,0.0000000,0.0000000,5388.054,0.000,0.000,0.000,0,00:00:00,0,0.000,5388.054,45700.719,-25.507,334.493,0.000,0.345,-39.608,-0.021,-0.003,0.012,-0.004,0.000,0.000
32.319,3,0,-4.370,-3.432,6483.899,-4.003,-3.036,2337.472,-1.828,-1.297,-39.402,70.000,45.000,0.0103675,28294.722,9144.000,7.863,2.133,457.009,-25.506,6229.128,5379.691,-39.464,0.150,0.390,0.000,-0.004,0.004,0.000,0.000,0.000,0.000,0.694,-0.025,0.720,0.0000000,0.0000000,5388.054,0.000,0.000,0.000,0,00:00:00,0,0.000,5388.054,45700.719,-25.507,334.493,0.000,0.345,-39.608,-0.021,-0.003,0.012,-0.004,0.000,0.000
32.420,3,0,-4.324,-3.386,6541.052,-3.953,-2.991,2199.919,-1.772,-1.340,-39.767,70.000,47.500,0.0103675,26458.984,9144.000,7.423,2.154,452.937,-25.928,6293.923,5444.486,-39.827,0.215,0.365,0.023,0.011,-0.032,0.000,0.000,0.000,-0.000,0.694,-0.027,0.719,0.0000000,0.0000000,5453.284,0.000,0.000,0.000,0,00:00:00,0,0.000,5453.284,45292.199,-25.929,326.541,0.000,0.320,-39.807,0.009,0.007,0.016,0.008,0.000,0.000
32.521,3,0,-4.277,-3.340,6582.790,-3.901,-2.968,2061.240,-1.736,-1.530,-39.663,70.000,50.000,0.0103675,25039.243,9144.000,6.992,2.097,450.912,-26.138,6326.321,5476.884,-39.729,0.006,0.274,-0.004,-0.017,-0.018,0.000,0.000,0.000,-0.001,0.693,-0.027,0.720,0.0000000,0.0000000,5485.303,0.000,0.000,0.000,0,00:00:00,0,0.000,5485.303,45091.152,-26.138,322.561,0.000,0.267,-39.797,0.060,-0.010,0.004,-0.004,0.000,0.000
32.622,3,0,-4.231,-3.296,6611.086,-3.866,-2.916,1922.997,-1.886,-1.216,-39.513,70.000,52.500,0.0103675,23409.218,9144.000,6.554,2.195,448.934,-26.345,6358.083,5508.646,-39.575,0.175,0.284,-0.034,-0.035,0.026,0.000,0.000,0.000,-0.001,0.692,-0.025,0.721,0.0000000,0.0000000,5516.927,0.000,0.000,0.000,0,00:00:00,0,0.000,5516.927,44893.691,-26.345,318.607,0.000,0.345,-39.520,0.008,-0.005,0.012,0.010,0.000,0.000
32.723,3,0,-4.186,-3.252,6627.756,-3.828,-2.876,1786.518,-1.820,-1.319,-39.322,70.000,55.000,0.0103675,22070.571,9144.000,6.117,2.386,447.011,-26.546,6389.074,5539.637,-39.385,-0.009,0.193,-0.018,-0.010,0.001,0.000,0.000,0.000,-0.002,0.692,-0.025,0.722,0.0000000,0.0000000,5548.157,0.000,0.000,0.000,0,00:00:00,0,0.000,5548.157,44701.434,-26.546,314.656,0.000,0.342,-39.562,0.020,0.016,0.001,-0.006,0.000,0.000
32.824,3,0,-4.143,-3.209,6634.504,-3.819,-2.850,1652.953,-2.090,-1.425,-39.040,70.000,57.500,0.0103675,20627.259,9144.000,5.685,2.438,445.128,-26.744,6419.512,5570.075,-39.119,-0.109,0.424,0.002,-0.014,0.006,0.000,0.000,0.000,-0.002,0.691,-0.025,0.722,0.0000000,0.0000000,5578.997,0.000,0.000,0.000,0,00:00:00,0,0.000,5578.997,44515.336,-26.742,310.742,0.000,0.378,-39.096,-0.015,0.002,-0.004,-0.002,0.000,0.000
32.925,3,0,-4.103,-3.166,6632.975,-3.800,-2.804,1523.305,-1.973,-1.213,-38.799,70.000,60.000,0.0103675,19451.311,9144.000,5.262,2.516,443.252,-26.942,6449.962,5600.524,-38.866,0.112,0.374,0.006,0.017,0.022,0.000,0.000,0.000,-0.001,0.692,-0.024,0.721,0.0000000,0.0000000,5609.450,0.000,0.000,0.000,0,00:00:00,0,0.000,5609.450,44326.391,-26.941,306.854,0.000,0.305,-38.820,-0.056,0.008,0.006,0.008,0.000,0.000
33.026,3,0,-4.064,-3.124,6624.664,-3.764,-2.773,1398.418,-1.781,-1.333,-38.353,70.000,62.500,0.0103675,18268.773,9144.000,4.852,2.420,441.384,-27.140,6480.368,5630.931,-38.417,0.090,0.196,0.032,-0.000,0.016,0.000,0.000,0.000,0.001,0.692,-0.024,0.722,0.0000000,0.0000000,5639.521,0.000,0.000,0.000,0,00:00:00,0,0.000,5639.521,44148.902,-27.129,303.015,0.000,0.282,-38.506,-0.039,0.005,0.014,-0.006,0.000,0.000
33.127,3,0,-4.026,-3.083,6610.782,-3.742,-2.729,1278.836,-1.895,-1.184,-37.894,70.000,65.000,0.0103675,17277.737,9144.000,4.456,2.428,439.590,-27.331,6509.671,5660.234,-37.958,0.178,0.325,-0.015,-0.002,-0.037,0.000,0.000,0.000,-0.001,0.692,-0.025,0.722,0.0000000,0.0000000,5669.213,0.000,0.000,0.000,0,00:00:00,0,0.000,5669.213,43962.605,-27.327,299.210,0.000,0.360,-38.037,0.018,-0.011,-0.001,0.011,0.000,0.000
33.228,3,0,-3.990,-3.041,6592.537,-3.732,-2.689,1165.066,-1.996,-1.208,-37.412,70.000,67.500,0.0103675,16295.604,9144.000,4.076,2.434,437.815,-27.520,6538.752,5689.315,-37.482,0.034,0.472,-0.028,0.006,0.012,0.000,0.000,0.000,-0.001,0.692,-0.024,0.721,0.0000000,0.0000000,5698.533,0.000,0.000,0.000,0,00:00:00,0,0.000,5698.533,43780.738,-27.521,295.461,0.000,0.358,-37.496,0.048,-0.003,0.007,-0.003,0.000,0.000
33.329,3,0,-3.956,-3.001,6571.022,-3.710,-2.665,1057.479,-1.869,-1.335,-36.989,70.000,70.000,0.0103675,15447.148,9144.000,3.715,2.395,436.058,-27.708,6567.656,5718.219,-37.058,-0.056,0.408,0.014,0.011,-0.009,0.000,0.000,0.000,-0.001,0.693,-0.025,0.721,0.0000000,0.0000000,5727.485,0.000,0.000,0.000,0,00:00:00,0,0.000,5727.485,43602.707,-27.711,291.755,0.000,0.352,-37.052,0.009,0.009,-0.010,0.015,0.000,0.000
33.430,3,0,-3.923,-2.963,6547.219,-3.679,-2.657,956.391,-1.757,-1.478,-36.068,70.000,70.000,0.0103675,14617.901,9144.000,3.373,2.334,434.311,-27.895,6596.463,5747.026,-36.139,-0.192,0.285,0.012,-0.014,0.006,0.000,0.000,0.000,-0.000,0.692,-0.025,0.721,0.0000000,0.0000000,5756.079,0.000,0.000,0.000,0,00:00:00,0,0.000,5756.079,43435.777,-27.890,288.131,0.000,0.408,-36.271,0.044,0.016,0.014,0.000,0.000,0.000
33.531,3,0,-3.891,-2.926,6521.925,-3.658,-2.625,861.890,-1.837,-1.227,-35.316,70.000,70.000,0.0103675,13936.398,9144.000,3.052,2.417,432.609,-28.078,6624.633,5775.196,-35.383,-0.047,0.424,-0.025,0.008,-0.026,0.000,0.000,0.000,-0.002,0.692,-0.025,0.721,0.0000000,0.0000000,5784.321,0.000,0.000,0.000,0,00:00:00,0,0.000,5784.321,43257.664,-28.082,284.586,0.000,0.473,-35.359,-0.001,-0.004,0.014,0.007,0.000,0.000
33.632,3,0,-3.860,-2.891,6495.932,-3.646,-2.612,774.066,-1.909,-1.390,-34.612,70.000,70.000,0.0103675,13279.986,9144.000,2.751,2.364,430.907,-28.262,6652.889,5803.452,-34.688,-0.111,0.490,0.034,-0.011,-0.009,0.000,0.000,0.000,-0.001,0.692,-0.026,0.721,0.0000000,0.0000000,5812.221,0.000,0.000,0.000,0,00:00:00,0,0.000,5812.221,43090.344,-28.262,281.116,0.000,0.283,-34.742,0.042,0.004,-0.006,-0.003,0.000,0.000
33.733,3,0,-3.829,-2.858,6469.775,-3.602,-2.592,692.816,-1.577,-1.311,-33.899,70.000,70.000,0.0103675,12647.518,9144.000,2.472,2.434,429.271,-28.439,6680.127,5830.690,-33.960,0.011,0.295,0.022,0.033,-0.009,0.000,0.000,0.000,-0.001,0.693,-0.028,0.720,0.0000000,0.0000000,5839.785,0.000,0.000,0.000,0,00:00:00,0,0.000,5839.785,42929.664,-28.436,277.720,0.000,0.314,-34.009,0.001,-0.001,-0.007,0.004,0.000,0.000
33.834,3,0,-3.798,-2.827,6444.031,-3.569,-2.581,618.091,-1.676,-1.373,-33.030,70.000,70.000,0.0103675,12042.489,9144.000,2.213,2.251,427.649,-28.615,6707.233,5857.796,-33.098,-0.109,0.455,-0.012,0.005,-0.057,0.000,0.000,0.000,-0.003,0.693,-0.029,0.720,0.0000000,0.0000000,5867.019,0.000,0.000,0.000,0,00:00:00,0,0.000,5867.019,42765.848,-28.614,274.392,0.000,0.208,-33.257,-0.054,0.009,0.003,0.011,0.000,0.000
33.935,3,0,-3.767,-2.796,6419.165,-3.553,-2.549,549.713,-1.816,-1.156,-32.481,70.000,70.000,0.0103675,11462.675,9144.000,1.975,2.222,426.049,-28.790,6734.045,5884.608,-32.548,0.036,0.516,-0.016,-0.028,0.013,0.000,0.000,0.000,-0.003,0.692,-0.028,0.721,0.0000000,0.0000000,5893.931,0.000,0.000,0.000,0,00:00:00,0,0.000,5893.931,42606.359,-28.788,271.132,0.000,0.313,-32.622,-0.064,-0.003,-0.003,0.002,0.000,0.000
34.036,3,0,-3.739,-2.766,6395.546,-3.551,-2.522,487.487,-1.948,-1.188,-31.869,70.000,70.000,0.0103675,10909.118,9144.000,1.757,2.377,424.479,-28.961,6760.426,5910.989,-31.947,-0.071,0.508,-0.017,-0.053,-0.008,0.000,0.000,0.000,-0.004,0.690,-0.028,0.723,0.0000000,0.0000000,5920.526,0.000,0.000,0.000,0,00:00:00,0,0.000,5920.526,42446.004,-28.963,267.937,0.000,0.364,-31.926,-0.059,0.011,0.017,-0.009,0.000,0.000
34.137,3,0,-3.712,-2.735,6373.528,-3.531,-2.474,431.204,-1.756,-0.963,-31.351,70.000,70.000,0.0103675,10383.358,9144.000,1.559,2.677,422.915,-29.133,6786.782,5937.345,-31.412,0.121,0.377,-0.001,0.015,0.026,0.000,0.000,0.000,-0.003,0.691,-0.027,0.722,0.0000000,0.0000000,5946.811,0.000,0.000,0.000,0,00:00:00,0,0.000,5946.811,42293.445,-29.131,264.803,0.000,0.373,-31.319,0.042,0.002,-0.014,-0.012,0.000,0.000
34.238,3,0,-3.686,-2.702,6349.709,-3.508,-2.427,377.821,-1.711,-0.955,-31.353,70.000,70.000,0.0103675,9890.205,9144.000,1.380,2.590,422.915,-29.133,6786.782,5937.345,-31.412,0.121,0.377,-0.001,0.015,0.026,0.000,0.000,0.000,-0.003,0.691,-0.026,0.722,0.0000000,0.0000000,5946.811,0.000,0.000,0.000,0,00:00:00,0,0.000,5946.811,42293.445,-29.131,264.803,0.000,0.373,-31.319,0.042,0.002,-0.014,-0.012,0.000,0.000
34.339,3,0,-3.659,-2.669,6331.830,-3.478,-2.397,333.013,-1.628,-1.103,-30.232,70.000,70.000,0.0103675,9400.083,9144.000,1.209,2.502,419.867,-29.468,6838.394,5988.957,-30.294,-0.051,0.281,0.007,-0.021,0.022,0.000,0.000,0.000,-0.002,0.691,-0.025,0.723,0.0000000,0.0000000,5998.473,0.000,0.000,0.000,0,00:00:00,0,0.000,5998.473,41986.848,-29.468,258.713,0.000,0.397,-30.101,-0.020,0.013,-0.002,-0.006,0.000,0.000
34.440,3,0,-3.633,-2.636,6316.069,-3.447,-2.345,293.253,-1.600,-0.875,-29.375,55.000,67.500,0.0103675,8975.184,9144.000,1.066,2.626,418.398,-29.631,6863.371,6013.934,-29.429,0.182,0.298,0.011,0.005,-0.015,0.000,0.000,0.000,-0.002,0.691,-0.026,0.722,0.0000000,0.0000000,6023.866,0.000,0.000,0.000,0,00:00:00,0,0.000,6023.866,41838.164,-29.632,255.783,0.000,0.311,-29.324,0.045,-0.008,0.010,0.006,0.000,0.000
34.541,3,0,-3.606,-2.601,6302.610,-3.425,-2.303,258.299,-1.676,-0.954,-28.489,25.000,65.000,0.0103675,8602.077,9144.000,0.939,2.601,416.916,-29.795,6888.641,6039.204,-28.552,-0.007,0.402,-0.027,-0.006,0.021,0.000,0.000,0.000,-0.002,0.691,-0.025,0.723,0.0000000,0.0000000,6048.977,0.000,0.000,0.000,0,00:00:00,0,0.000,6048.977,41693.746,-29.793,252.926,0.000,0.345,-28.641,0.082,0.022,0.008,0.014,0.000,0.000
34.642,3,0,-3.580,-2.567,6291.479,-3.396,-2.288,227.799,-1.602,-1.200,-27.707,0.000,62.500,0.0103675,8257.928,9144.000,0.828,2.629,415.467,-29.956,6913.432,6063.995,-27.776,-0.151,0.345,0.048,-0.007,0.026,0.000,0.000,0.000,0.001,0.690,-0.025,0.723,0.0000000,0.0000000,6073.815,0.000,0.000,0.000,0,00:00:00,0,0.000,6073.815,41553.289,-29.949,250.154,0.000,0.289,-27.682,0.054,0.002,0.001,0.012,0.000,0.000
34.743,3,0,-3.553,-2.534,6282.669,-3.353,-2.248,201.432,-1.440,-0.932,-26.694,0.000,60.000,0.0103675,7954.748,9144.000,0.730,2.679,414.050,-30.114,6937.732,6088.295,-26.748,-0.064,0.234,-0.052,0.003,-0.007,0.000,0.000,0.000,-0.002,0.691,-0.024,0.723,0.0000000,0.0000000,6098.386,0.000,0.000,0.000,0,00:00:00,0,0.000,6098.386,41408.191,-30.111,247.453,0.000,0.327,-26.983,-0.082,-0.006,-0.002,-0.002,0.000,0.000
34.844,3,0,-3.524,-2.499,6272.805,-3.310,-2.195,176.267,-1.431,-0.794,-26.699,0.000,57.500,0.0103675,7686.308,9144.000,0.646,2.653,414.050,-30.114,6937.732,6088.295,-26.748,-0.064,0.234,-0.052,0.003,-0.007,0.000,0.000,0.000,-0.004,0.691,-0.022,0.723,0.0000000,0.0000000,6098.386,0.000,0.000,0.000,0,00:00:00,0,0.000,6098.386,41408.191,-30.111,247.453,0.000,0.327,-26.983,-0.082,-0.006,-0.002,-0.002,0.000,0.000
34.945,3,0,-3.495,-2.462,6268.936,-3.275,-2.124,157.604,-1.484,-0.585,-25.415,0.000,55.000,0.0103675,7430.052,9144.000,0.565,2.626,411.236,-30.429,6986.202,6136.765,-25.462,0.131,0.410,0.005,0.028,-0.010,0.000,0.000,0.000,-0.004,0.692,-0.023,0.722,0.0000000,0.0000000,6146.761,0.000,0.000,0.000,0,00:00:00,0,0.000,6146.761,41125.309,-30.427,242.285,0.000,0.325,-25.560,0.063,-0.003,-0.000,-0.008,0.000,0.000
35.046,3,0,-3.465,-2.422,6267.329,-3.248,-2.048,142.118,-1.555,-0.528,-24.626,0.000,52.500,0.0103675,7244.319,9144.000,0.506,2.465,409.858,-30.584,7010.019,6160.582,-24.675,0.146,0.506,-0.008,-0.002,0.022,0.000,0.000,0.000,-0.003,0.692,-0.022,0.722,0.0000000,0.0000000,6170.580,0.000,0.000,0.000,0,00:00:00,0,0.000,6170.580,40987.332,-30.583,239.816,0.000,0.393,-24.688,-0.046,0.004,-0.000,0.007,0.000,0.000
35.147,3,0,-3.435,-2.380,6267.894,-3.202,-1.998,129.494,-1.358,-0.750,-23.883,0.000,50.000,0.0103675,7096.265,9144.000,0.456,2.476,408.505,-30.737,7033.476,6184.039,-23.932,-0.108,0.281,-0.003,-0.030,-0.025,0.000,0.000,0.000,-0.004,0.691,-0.022,0.723,0.0000000,0.0000000,6194.162,0.000,0.000,0.000,0,00:00:00,0,0.000,6194.162,40852.078,-30.735,237.413,0.000,0.343,-24.079,-0.075,-0.003,-0.001,0.002,0.000,0.000
35.248,3,0,-3.404,-2.337,6267.283,-3.165,-1.949,116.945,-1.427,-0.746,-23.879,0.000,47.500,0.0103675,6979.265,9144.000,0.416,2.646,408.505,-30.737,7033.476,6184.039,-23.932,-0.108,0.281,-0.003,-0.030,-0.025,0.000,0.000,0.000,-0.005,0.690,-0.023,0.724,0.0000000,0.0000000,6194.162,0.000,0.000,0.000,0,00:00:00,0,0.000,6194.162,40852.078,-30.735,237.413,0.000,0.343,-24.079,-0.075,-0.003,-0.001,0.002,0.000,0.000
35.349,3,0,-3.373,-2.294,6272.141,-3.130,-1.912,109.545,-1.419,-0.842,-22.686,0.000,45.000,0.0103675,6866.506,9144.000,0.376,2.815,405.854,-31.037,7079.626,6230.189,-22.743,-0.166,0.322,0.031,-0.004,0.020,0.000,0.000,0.000,-0.004,0.689,-0.024,0.724,0.0000000,0.0000000,6240.644,0.000,0.000,0.000,0,00:00:00,0,0.000,6240.644,40588.730,-31.033,232.825,0.000,0.344,-22.475,-0.017,0.000,-0.000,-0.005,0.000,0.000
35.450,3,0,-3.341,-2.252,6278.861,-3.101,-1.859,104.189,-1.475,-0.654,-21.716,0.000,42.500,0.0103675,6807.624,9144.000,0.352,2.846,404.556,-31.185,7102.323,6252.886,-21.772,0.082,0.390,0.041,-0.011,0.023,0.000,0.000,0.000,-0.001,0.689,-0.024,0.724,0.0000000,0.0000000,6263.559,0.000,0.000,0.000,0,00:00:00,0,0.000,6263.559,40455.605,-31.184,230.639,0.000,0.288,-21.914,0.013,-0.002,0.017,-0.008,0.000,0.000
35.551,3,0,-3.311,-2.208,6287.383,-3.093,-1.807,100.620,-1.661,-0.656,-21.343,0.000,40.000,0.0103675,6770.352,9144.000,0.335,2.917,403.249,-31.333,7125.215,6275.777,-21.409,0.048,0.587,-0.013,-0.004,-0.000,0.000,0.000,0.000,-0.002,0.689,-0.024,0.725,0.0000000,0.0000000,6286.264,0.000,0.000,0.000,0,00:00:00,0,0.000,6286.264,40321.648,-31.337,228.512,0.000,0.372,-21.289,0.069,0.007,0.016,-0.017,0.000,0.000
35.652,3,0,-3.281,-2.165,6297.545,-3.043,-1.774,98.624,-1.234,-0.810,-20.523,0.000,37.500,0.0103675,6750.092,9144.000,0.324,2.936,401.974,-31.479,7147.618,6298.181,-20.574,-0.068,0.234,0.039,0.014,0.017,0.000,0.000,0.000,0.000,0.689,-0.024,0.724,0.0000000,0.0000000,6308.767,0.000,0.000,0.000,0,00:00:00,0,0.000,6308.767,40196.906,-31.480,226.458,0.000,0.414,-20.481,-0.041,0.002,0.002,0.005,0.000,0.000
35.753,3,0,-3.250,-2.122,6309.209,-3.007,-1.724,97.948,-1.351,-0.620,-20.047,0.000,35.000,0.0103675,6745.522,9144.000,0.317,2.861,400.719,-31.623,7169.720,6320.283,-20.100,0.050,0.311,-0.028,-0.029,0.021,0.000,0.000,0.000,-0.000,0.688,-0.023,0.725,0.0000000,0.0000000,6331.072,0.000,0.000,0.000,0,00:00:00,0,0.000,6331.072,40069.992,-31.625,224.461,0.000,0.321,-19.978,-0.021,0.011,0.003,0.011,0.000,0.000
35.854,3,0,-3.219,-2.078,6322.286,-2.977,-1.673,98.461,-1.390,-0.588,-19.206,0.000,32.500,0.0103675,6752.666,9144.000,0.315,3.023,399.465,-31.767,7191.863,6342.426,-19.261,0.007,0.412,-0.026,0.009,0.004,0.000,0.000,0.000,-0.001,0.689,-0.022,0.725,0.0000000,0.0000000,6353.189,0.000,0.000,0.000,0,00:00:00,0,0.000,6353.189,39945.477,-31.768,222.535,0.000,0.258,-19.311,-0.071,-0.009,-0.026,-0.012,0.000,0.000
35.955,3,0,-3.188,-2.033,6336.709,-2.956,-1.616,99.995,-1.469,-0.507,-18.642,0.000,30.000,0.0103675,6771.958,9144.000,0.317,2.967,398.203,-31.912,7214.203,6364.766,-18.698,0.071,0.548,-0.001,0.017,0.010,0.000,0.000,0.000,-0.001,0.689,-0.021,0.724,0.0000000,0.0000000,6375.121,0.000,0.000,0.000,0,00:00:00,0,0.000,6375.121,39821.215,-31.911,220.663,0.000,0.389,-18.706,-0.010,0.010,0.005,-0.015,0.000,0.000
36.056,3,0,-3.158,-1.988,6349.243,-2.933,-1.562,100.002,-1.439,-0.503,-18.644,0.000,27.500,0.0103675,6800.853,9144.000,0.322,2.871,398.203,-31.912,7214.203,6364.766,-18.698,0.071,0.548,-0.001,0.017,0.010,0.000,0.000,0.000,-0.000,0.690,-0.021,0.724,0.0000000,0.0000000,6375.121,0.000,0.000,0.000,0,00:00:00,0,0.000,6375.121,39821.215,-31.911,220.663,0.000,0.389,-18.706,-0.010,0.010,0.005,-0.015,0.000,0.000
36.157,3,0,-3.129,-1.942,6360.021,-2.909,-1.509,98.697,-1.408,-0.500,-18.647,0.000,25.000,0.0103675,6815.696,9144.000,0.322,2.775,398.203,-31.912,7214.203,6364.766,-18.698,0.071,0.548,-0.001,0.017,0.010,0.000,0.000,0.000,0.000,0.690,-0.020,0.723,0.0000000,0.0000000,6375.121,0.000,0.000,0.000,0,00:00:00,0,0.000,6375.121,39821.215,-31.911,220.663,0.000,0.389,-18.706,-0.010,0.010,0.005,-0.015,0.000,0.000
36.258,3,0,-3.099,-1.895,6378.176,-2.848,-1.452,103.169,-1.027,-0.437,-16.913,0.000,22.500,0.0103675,6816.723,9144.000,0.318,2.679,394.597,-32.329,7278.366,6428.929,-16.948,0.033,0.244,-0.023,-0.003,0.008,0.000,0.000,0.000,-0.000,0.690,-0.019,0.723,0.0000000,0.0000000,6439.874,0.000,0.000,0.000,0,00:00:00,0,0.000,6439.874,39458.805,-32.330,215.417,0.000,0.354,-16.865,-0.064,-0.004,0.008,-0.014,0.000,0.000
36.359,3,0,-3.066,-1.848,6397.134,-2.795,-1.399,107.949,-1.087,-0.443,-16.450,0.000,20.000,0.0103675,6876.583,9144.000,0.332,2.690,393.416,-32.467,7299.470,6450.033,-16.489,0.023,0.297,0.005,-0.016,0.017,0.000,0.000,0.000,0.000,0.690,-0.019,0.724,0.0000000,0.0000000,6461.128,0.000,0.000,0.000,0,00:00:00,0,0.000,6461.128,39343.227,-32.465,213.776,0.000,0.304,-16.437,0.037,-0.004,0.011,0.005,0.000,0.000
