State - Time (s),State - Stage,State - Stage,State - PX (m),State - PY (m),State - PZ (m),State - VX (m/s),State - VY (m/s),State - VZ (m/s),State - AX (m/s/s),State - AY (m/s/s),State - AZ (m/s/s),State - Actuation Angle (deg),State - Acutal Angle (deg),State - CdA,State - Est Apo (m),State - Target Apogee (m),State - Mach Number,State - Tilt [deg],State - Pos - Accel Integrated [m],State - Velo - Accel Integrated [m/s],State - Baro Correction Altitude Delta [m],MockBarometer - Pres (hPa),MockBarometer - Temp (C),MockBarometer - Alt ASL (m),MockBarometer - Alt AGL (m),MockIMU - AccX (m/s^2),MockIMU - AccY (m/s^2),MockIMU - AccZ (m/s^2),MockIMU - GyroX (rad/s),MockIMU - GyroY (rad/s),MockIMU - GyroZ (rad/s),MockIMU - MagX (uT),MockIMU - MagY (uT),MockIMU - MagZ (uT),MockIMU - OriX,MockIMU - OriY,MockIMU - OriZ,MockIMU - OriW,MockGPS - Lat,MockGPS - Lon,MockGPS - Alt (m),MockGPS - Disp X (m),MockGPS - Disp Y (m),MockGPS - Disp Z (m),MockGPS - Fix Quality,MockGPS - Time of Day,E5 - Rel Steps,MockBR - Battery Voltage (V),MockBR - ALT (m),MockBR - PRES (Pa),MockBR - TEMP (C),MockBR - VEL (m/s),MockBR - ANG (deg),MockBR - ACCX (m/s^2),MockBR - ACCY (m/s^2),MockBR - ACCZ (m/s^2),MockBR - GYROX (rad/s),MockBR - GYROY (rad/s),MockBR - GYROZ (rad/s),MockBR - ROLL (deg),MockBR - TILT (deg)
64.904,3,0,-0.540,-1.056,9009.625,-0.219,-0.084,95.385,0.111,0.017,10.659,65.000,65.000,0.0116870,9427.841,9144.000,0.143,5.598,-8749.692,-42.840,82.400,265.908,-49.752,9957.675,9074.166,10.617,-0.011,0.946,0.154,0.069,0.020,0.000,0.000,0.000,-0.188,-0.645,-0.202,0.712,0.0000000,0.0000000,9093.871,0.000,0.000,0.000,0,00:00:00,-779747,0.000,9093.871,26589.258,-49.755,63.971,0.000,0.953,-10.552,0.059,-0.009,0.001,-0.009,0.000,0.000
65.005,3,0,-0.508,-0.962,9015.700,-0.183,-0.034,93.762,0.089,-0.008,10.659,65.000,65.000,0.0116870,9425.996,9144.000,0.140,5.550,-8753.870,-41.774,80.632,265.908,-49.752,9957.675,9074.166,10.617,-0.011,0.946,0.154,0.069,0.020,0.000,0.000,0.000,-0.182,-0.647,-0.198,0.714,0.0000000,0.0000000,9093.871,0.000,0.000,0.000,0,00:00:00,-779747,0.000,9093.871,26589.258,-49.755,63.971,0.000,0.953,-10.552,0.059,-0.009,0.001,-0.009,0.000,0.000
65.106,3,0,-0.476,-0.873,9022.444,-0.161,0.008,92.767,-0.029,-0.043,10.726,65.000,65.000,0.0116870,9419.188,9144.000,0.136,5.523,-8757.940,-40.701,78.496,265.513,-49.815,9967.383,9083.874,10.675,-0.308,1.001,0.004,-0.033,0.144,0.000,0.000,0.000,-0.189,-0.646,-0.190,0.714,0.0000000,0.0000000,9103.376,0.000,0.000,0.000,0,00:00:00,-779747,0.000,9103.376,26550.586,-49.817,62.329,0.000,0.960,-10.605,0.061,-0.002,-0.000,-0.005,0.000,0.000
65.207,3,0,-0.445,-0.788,9029.138,-0.142,0.063,91.798,-0.049,0.126,10.597,65.000,65.000,0.0116870,9418.349,9144.000,0.133,5.345,-8761.904,-39.642,76.555,265.307,-49.848,9972.458,9088.949,10.545,-0.085,1.049,-0.158,-0.143,-0.019,0.000,0.000,0.000,-0.192,-0.647,-0.198,0.711,0.0000000,0.0000000,9107.970,0.000,0.000,0.000,0,00:00:00,-779747,0.000,9107.970,26530.863,-49.848,61.521,0.000,1.109,-10.623,-0.010,-0.005,0.003,-0.004,0.000,0.000
65.308,3,0,-0.415,-0.706,9035.654,-0.117,0.106,90.768,0.030,0.052,10.585,65.000,65.000,0.0116870,9417.770,9144.000,0.129,5.093,-8765.762,-38.583,74.755,265.136,-49.876,9976.681,9093.172,10.541,-0.114,0.966,0.015,0.020,0.066,0.000,0.000,0.000,-0.191,-0.647,-0.197,0.712,0.0000000,0.0000000,9112.459,0.000,0.000,0.000,0,00:00:00,-779747,0.000,9112.459,26514.639,-49.874,60.723,0.000,0.955,-10.539,0.048,0.000,-0.004,-0.014,0.000,0.000
65.409,3,0,-0.386,-0.628,9042.037,-0.097,0.144,89.732,-0.009,0.052,10.740,65.000,65.000,0.0116870,9416.141,9144.000,0.125,5.222,-8769.513,-37.509,73.010,264.955,-49.905,9981.139,9097.630,10.694,-0.040,0.997,0.068,-0.048,-0.047,0.000,0.000,0.000,-0.186,-0.649,-0.198,0.711,0.0000000,0.0000000,9116.842,0.000,0.000,0.000,0,00:00:00,-779747,0.000,9116.842,26495.062,-49.906,59.935,0.000,1.057,-10.561,-0.009,-0.003,0.022,0.002,0.000,0.000
65.510,3,0,-0.358,-0.554,9048.262,-0.087,0.185,88.636,-0.086,0.111,10.550,65.000,65.000,0.0116870,9414.649,9144.000,0.122,5.138,-8773.159,-36.454,71.303,264.785,-49.932,9985.326,9101.817,10.485,-0.044,1.174,0.259,-0.031,0.092,0.000,0.000,0.000,-0.177,-0.647,-0.189,0.717,0.0000000,0.0000000,9121.121,0.000,0.000,0.000,0,00:00:00,-779747,0.000,9121.121,26481.301,-49.928,59.156,0.000,1.029,-10.405,0.089,0.017,-0.008,0.005,0.000,0.000
65.611,3,0,-0.332,-0.484,9054.322,-0.072,0.212,87.497,-0.028,0.013,10.504,65.000,65.000,0.0116870,9411.843,9144.000,0.118,5.684,-8776.699,-35.404,69.591,264.622,-49.958,9989.352,9105.843,10.450,-0.062,1.058,-0.144,-0.041,-0.054,0.000,0.000,0.000,-0.181,-0.647,-0.195,0.715,0.0000000,0.0000000,9125.294,0.000,0.000,0.000,0,00:00:00,-779747,0.000,9125.294,26461.230,-49.960,58.387,0.000,1.028,-10.505,-0.054,-0.002,-0.009,-0.012,0.000,0.000
65.712,3,0,-0.306,-0.419,9060.260,-0.043,0.227,86.340,0.128,-0.071,10.382,65.000,65.000,0.0116870,9409.375,9144.000,0.115,5.612,-8780.136,-34.366,67.859,264.453,-49.985,9993.515,9110.006,10.358,-0.004,0.723,0.068,-0.000,-0.038,0.000,0.000,0.000,-0.178,-0.653,-0.193,0.710,0.0000000,0.0000000,9129.363,0.000,0.000,0.000,0,00:00:00,-779747,0.000,9129.363,26444.477,-49.987,57.628,0.000,0.994,-10.348,0.067,-0.007,-0.003,0.004,0.000,0.000
65.813,3,0,-0.281,-0.357,9066.068,-0.044,0.257,85.167,-0.153,0.107,10.326,65.000,65.000,0.0116870,9407.539,9144.000,0.112,4.802,-8783.469,-33.333,66.117,264.292,-50.011,9997.504,9113.995,10.274,0.147,1.042,0.214,-0.187,-0.100,0.000,0.000,0.000,-0.167,-0.656,-0.190,0.711,0.0000000,0.0000000,9133.328,0.000,0.000,0.000,0,00:00:00,-779747,0.000,9133.328,26428.598,-50.012,56.880,0.000,0.997,-10.460,0.039,-0.001,-0.018,0.011,0.000,0.000
65.914,3,0,-0.258,-0.299,9071.726,-0.032,0.282,83.989,-0.018,0.093,10.507,65.000,65.000,0.0116870,9404.667,9144.000,0.108,4.758,-8786.697,-32.282,64.369,264.142,-50.035,10001.211,9117.702,10.460,0.004,0.998,-0.112,0.003,0.249,0.000,0.000,0.000,-0.176,-0.652,-0.188,0.714,0.0000000,0.0000000,9137.188,0.000,0.000,0.000,0,00:00:00,-779747,0.000,9137.188,26413.939,-50.036,56.143,0.000,1.006,-10.266,0.016,0.002,0.002,-0.002,0.000,0.000
66.015,3,0,-0.237,-0.244,9077.282,-0.027,0.307,82.811,-0.075,0.117,10.386,65.000,65.000,0.0116870,9401.284,9144.000,0.105,5.111,-8789.822,-31.244,62.625,263.983,-50.061,10005.131,9121.622,10.332,0.108,1.060,-0.061,-0.107,-0.051,0.000,0.000,0.000,-0.174,-0.652,-0.194,0.712,0.0000000,0.0000000,9140.944,0.000,0.000,0.000,0,00:00:00,-779747,0.000,9140.944,26399.615,-50.059,55.417,0.000,1.017,-10.392,-0.052,0.011,-0.014,-0.005,0.000,0.000
66.116,3,0,-0.217,-0.192,9082.199,-0.025,0.324,81.245,-0.097,0.067,10.386,65.000,65.000,0.0116870,9398.191,9144.000,0.101,5.176,-8792.842,-30.205,60.894,263.983,-50.061,10005.131,9121.622,10.332,0.108,1.060,-0.061,-0.107,-0.051,0.000,0.000,0.000,-0.174,-0.651,-0.198,0.712,0.0000000,0.0000000,9140.944,0.000,0.000,0.000,0,00:00:00,-779747,0.000,9140.944,26399.615,-50.059,55.417,0.000,1.017,-10.392,-0.052,0.011,-0.014,-0.005,0.000,0.000
66.217,3,0,-0.199,-0.144,9086.561,-0.025,0.336,79.383,-0.108,0.042,10.386,65.000,65.000,0.0116870,9391.805,9144.000,0.098,5.210,-8795.759,-29.167,58.969,263.983,-50.061,10005.131,9121.622,10.332,0.108,1.060,-0.061,-0.107,-0.051,0.000,0.000,0.000,-0.175,-0.651,-0.201,0.711,0.0000000,0.0000000,9140.944,0.000,0.000,0.000,0,00:00:00,-779747,0.000,9140.944,26399.615,-50.059,55.417,0.000,1.017,-10.392,-0.052,0.011,-0.014,-0.005,0.000,0.000
66.318,3,0,-0.182,-0.100,9091.895,-0.018,0.339,78.389,-0.024,-0.022,10.404,65.000,65.000,0.0116870,9382.939,9144.000,0.094,5.228,-8798.571,-28.126,56.786,263.568,-50.128,10015.404,9131.895,10.360,0.084,0.943,-0.027,-0.023,-0.020,0.000,0.000,0.000,-0.177,-0.651,-0.202,0.710,0.0000000,0.0000000,9151.590,0.000,0.000,0.000,0,00:00:00,-779747,0.000,9151.590,26354.648,-50.131,53.309,0.000,1.061,-10.374,-0.007,0.010,-0.007,-0.011,0.000,0.000
66.419,3,0,-0.166,-0.060,9097.158,-0.010,0.336,77.417,-0.011,-0.061,10.409,65.000,65.000,0.0116870,9381.410,9144.000,0.091,5.151,-8801.280,-27.085,54.931,263.423,-50.151,10018.981,9135.472,10.366,0.113,0.941,0.043,0.049,-0.106,0.000,0.000,0.000,-0.174,-0.651,-0.202,0.711,0.0000000,0.0000000,9154.931,0.000,0.000,0.000,0,00:00:00,-779747,0.000,9154.931,26340.062,-50.155,52.631,0.000,0.980,-10.245,-0.067,0.005,0.006,0.010,0.000,0.000
66.520,3,0,-0.152,-0.024,9102.255,-0.016,0.328,76.411,-0.135,-0.085,10.570,65.000,65.000,0.0116870,9379.808,9144.000,0.087,5.305,-8803.883,-26.028,53.290,263.301,-50.171,10022.026,9138.517,10.525,0.045,0.986,0.095,-0.129,-0.139,0.000,0.000,0.000,-0.171,-0.654,-0.199,0.710,0.0000000,0.0000000,9158.168,0.000,0.000,0.000,0,00:00:00,-779747,0.000,9158.168,26326.049,-50.177,51.966,0.000,1.011,-10.314,-0.005,0.016,0.005,0.012,0.000,0.000
66.621,3,0,-0.139,0.009,9107.210,-0.026,0.338,75.347,-0.171,0.099,10.294,65.000,65.000,0.0116870,9378.296,9144.000,0.084,4.954,-8806.383,-24.999,51.769,263.172,-50.192,10025.214,9141.705,10.234,0.108,1.121,-0.154,-0.160,0.052,0.000,0.000,0.000,-0.178,-0.651,-0.203,0.710,0.0000000,0.0000000,9161.303,0.000,0.000,0.000,0,00:00:00,-779747,0.000,9161.303,26315.330,-50.195,51.314,0.000,1.065,-10.242,-0.008,-0.010,-0.005,-0.014,0.000,0.000
66.722,3,0,-0.129,0.039,9112.020,-0.027,0.342,74.257,-0.078,0.058,10.312,65.000,65.000,0.0116870,9375.866,9144.000,0.080,5.152,-8808.779,-23.968,50.297,263.047,-50.212,10028.322,9144.813,10.251,0.113,1.116,0.013,-0.002,0.019,0.000,0.000,0.000,-0.177,-0.647,-0.203,0.713,0.0000000,0.0000000,9164.334,0.000,0.000,0.000,0,00:00:00,-779747,0.000,9164.334,26306.178,-50.209,50.675,0.000,0.994,-10.244,-0.018,-0.017,-0.012,0.005,0.000,0.000
66.823,3,0,-0.119,0.067,9116.705,-0.024,0.338,73.153,-0.031,0.002,10.270,65.000,65.000,0.0116870,9372.929,9144.000,0.077,5.677,-8811.074,-22.941,48.851,262.919,-50.232,10031.479,9147.970,10.209,-0.073,1.116,0.195,0.044,0.165,0.000,0.000,0.000,-0.175,-0.645,-0.191,0.719,0.0000000,0.0000000,9167.263,0.000,0.000,0.000,0,00:00:00,-779747,0.000,9167.263,26294.514,-50.228,50.051,0.000,1.023,-10.324,-0.016,-0.017,-0.001,-0.005,0.000,0.000
66.924,3,0,-0.110,0.091,9121.206,-0.015,0.327,71.982,0.030,-0.069,10.160,65.000,65.000,0.0116870,9369.930,9144.000,0.073,6.084,-8813.266,-21.925,47.421,262.814,-50.249,10034.098,9150.589,10.109,-0.051,1.027,-0.074,0.070,-0.103,0.000,0.000,0.000,-0.176,-0.645,-0.196,0.718,0.0000000,0.0000000,9170.088,0.000,0.000,0.000,0,00:00:00,-779747,0.000,9170.088,26281.648,-50.249,49.441,0.000,1.022,-10.194,0.003,0.006,0.013,-0.006,0.000,0.000
67.025,3,0,-0.100,0.112,9125.503,-0.001,0.318,70.775,0.087,-0.022,10.424,65.000,65.000,0.0116870,9366.728,9144.000,0.070,6.143,-8815.354,-20.882,45.979,262.720,-50.264,10036.429,9152.920,10.378,-0.112,0.977,-0.057,0.032,0.144,0.000,0.000,0.000,-0.182,-0.645,-0.193,0.717,0.0000000,0.0000000,9172.812,0.000,0.000,0.000,0,00:00:00,-779747,0.000,9172.812,26270.641,-50.267,48.846,0.000,0.999,-10.213,0.049,0.007,0.006,0.016,0.000,0.000
67.126,3,0,-0.090,0.130,9129.698,0.020,0.316,69.568,0.161,0.044,10.292,65.000,65.000,0.0116870,9363.496,9144.000,0.066,5.849,-8817.340,-19.853,44.522,262.605,-50.283,10039.285,9155.775,10.256,0.006,0.878,0.022,0.058,0.097,0.000,0.000,0.000,-0.181,-0.647,-0.192,0.715,0.0000000,0.0000000,9175.432,0.000,0.000,0.000,0,00:00:00,-779747,0.000,9175.432,26258.271,-50.287,48.266,0.000,1.050,-10.284,0.068,0.011,-0.006,0.017,0.000,0.000
67.227,3,0,-0.079,0.147,9133.751,0.021,0.314,68.351,-0.038,0.062,10.330,65.000,65.000,0.0116870,9360.258,9144.000,0.063,5.538,-8819.222,-18.820,43.067,262.505,-50.299,10041.764,9158.255,10.281,-0.002,1.005,-0.069,-0.115,-0.050,0.000,0.000,0.000,-0.181,-0.649,-0.196,0.712,0.0000000,0.0000000,9177.949,0.000,0.000,0.000,0,00:00:00,-779747,0.000,9177.949,26251.941,-50.297,47.702,0.000,1.080,-10.242,0.083,-0.001,-0.010,0.001,0.000,0.000
67.328,3,0,-0.070,0.162,9137.709,0.032,0.306,67.161,0.072,0.004,10.398,65.000,65.000,0.0116870,9356.886,9144.000,0.060,5.230,-8821.000,-17.780,41.619,262.397,-50.317,10044.439,9160.930,10.350,-0.072,0.991,-0.197,0.156,0.097,0.000,0.000,0.000,-0.189,-0.643,-0.201,0.714,0.0000000,0.0000000,9180.364,0.000,0.000,0.000,0,00:00:00,-779747,0.000,9180.364,26239.527,-50.317,47.154,0.000,0.946,-10.098,0.058,-0.013,-0.011,-0.016,0.000,0.000
67.429,3,0,-0.060,0.174,9141.454,0.035,0.305,65.893,0.004,0.080,10.315,65.000,65.000,0.0116870,9353.072,9144.000,0.056,5.792,-8822.674,-16.749,40.198,262.327,-50.328,10046.194,9162.685,10.267,-0.037,0.994,0.190,-0.122,0.082,0.000,0.000,0.000,-0.183,-0.648,-0.194,0.713,0.0000000,0.0000000,9182.678,0.000,0.000,0.000,0,00:00:00,-779747,0.000,9182.678,26231.576,-50.330,46.622,0.000,1.063,-10.272,0.117,0.019,0.017,0.002,0.000,0.000
67.530,3,0,-0.051,0.186,9145.118,0.035,0.303,64.636,-0.027,0.081,10.061,65.000,65.000,0.0116870,9349.420,9144.000,0.053,5.318,-8824.249,-15.743,38.769,262.224,-50.344,10048.732,9165.223,10.007,-0.003,1.038,-0.054,-0.022,0.003,0.000,0.000,0.000,-0.183,-0.647,-0.198,0.714,0.0000000,0.0000000,9184.888,0.000,0.000,0.000,0,00:00:00,-779747,0.000,9184.888,26222.477,-50.344,46.108,0.000,0.976,-10.186,0.092,0.004,-0.008,-0.005,0.000,0.000
67.631,3,0,-0.043,0.196,9148.635,0.028,0.288,63.371,-0.095,-0.047,10.133,65.000,65.000,0.0116870,9345.366,9144.000,0.049,5.555,-8825.722,-14.730,37.352,262.145,-50.357,10050.706,9167.197,10.064,-0.268,1.153,0.009,0.060,0.032,0.000,0.000,0.000,-0.186,-0.641,-0.194,0.719,0.0000000,0.0000000,9186.997,0.000,0.000,0.000,0,00:00:00,-779747,0.000,9186.997,26216.625,-50.354,45.612,0.000,1.168,-10.153,-0.047,0.002,0.010,0.020,0.000,0.000
67.732,3,0,-0.036,0.203,9152.087,0.040,0.279,62.158,0.100,0.013,10.182,65.000,65.000,0.0116870,9340.963,9144.000,0.046,6.217,-8827.093,-13.711,35.950,262.047,-50.373,10053.137,9169.627,10.124,0.041,1.092,0.056,0.143,-0.088,0.000,0.000,0.000,-0.178,-0.641,-0.198,0.720,0.0000000,0.0000000,9189.003,0.000,0.000,0.000,0,00:00:00,-779747,0.000,9189.003,26208.627,-50.367,45.134,0.000,1.096,-10.135,-0.029,0.007,0.006,-0.007,0.000,0.000
67.833,3,0,-0.029,0.209,9155.387,0.050,0.265,60.925,0.080,-0.023,10.212,65.000,65.000,0.0116870,9337.095,9144.000,0.043,6.599,-8828.362,-12.690,34.590,261.977,-50.385,10054.896,9171.386,10.163,-0.077,0.994,0.166,-0.020,0.112,0.000,0.000,0.000,-0.176,-0.645,-0.189,0.719,0.0000000,0.0000000,9190.908,0.000,0.000,0.000,0,00:00:00,-779747,0.000,9190.908,26199.689,-50.381,44.674,0.000,1.005,-10.110,-0.052,-0.001,-0.005,-0.002,0.000,0.000
67.934,3,0,-0.021,0.213,9158.531,0.060,0.256,59.678,0.093,0.021,10.303,65.000,65.000,0.0116870,9333.763,9144.000,0.039,6.036,-8829.528,-11.660,33.258,261.912,-50.395,10056.512,9173.003,10.275,0.053,0.762,0.154,-0.176,-0.008,0.000,0.000,0.000,-0.170,-0.656,-0.184,0.712,0.0000000,0.0000000,9192.711,0.000,0.000,0.000,0,00:00:00,-779747,0.000,9192.711,26190.221,-50.397,44.234,0.000,0.911,-10.132,-0.050,0.007,-0.004,0.007,0.000,0.000
68.035,3,0,-0.014,0.217,9161.517,0.048,0.254,58.400,-0.126,0.097,10.229,65.000,65.000,0.0116870,9330.699,9144.000,0.036,4.638,-8830.592,-10.637,31.947,261.852,-50.405,10057.995,9174.486,10.161,0.136,1.184,0.066,0.043,-0.091,0.000,0.000,0.000,-0.162,-0.651,-0.187,0.718,0.0000000,0.0000000,9194.412,0.000,0.000,0.000,0,00:00:00,-779747,0.000,9194.412,26183.365,-50.408,43.813,0.000,0.895,-10.133,-0.022,-0.012,-0.021,0.007,0.000,0.000
68.136,3,0,-0.009,0.219,9164.399,0.039,0.235,57.145,-0.097,-0.073,10.271,65.000,65.000,0.0116870,9326.035,9144.000,0.032,5.765,-8831.553,-9.610,30.649,261.782,-50.416,10059.729,9176.220,10.223,-0.107,0.992,-0.070,-0.135,-0.009,0.000,0.000,0.000,-0.169,-0.652,-0.186,0.715,0.0000000,0.0000000,9196.011,0.000,0.000,0.000,0,00:00:00,-779747,0.000,9196.011,26180.459,-50.412,43.413,0.000,0.975,-10.146,0.037,-0.004,-0.011,-0.017,0.000,0.000
68.237,3,0,-0.005,0.219,9166.947,0.028,0.223,55.734,-0.110,-0.004,10.271,65.000,65.000,0.0116870,9322.383,9144.000,0.029,5.270,-8832.411,-8.583,29.377,261.782,-50.416,10059.729,9176.220,10.223,-0.107,0.992,-0.070,-0.135,-0.009,0.000,0.000,0.000,-0.174,-0.653,-0.186,0.713,0.0000000,0.0000000,9196.011,0.000,0.000,0.000,0,00:00:00,-779747,0.000,9196.011,26180.459,-50.412,43.413,0.000,0.975,-10.146,0.037,-0.004,-0.011,-0.017,0.000,0.000
68.338,3,0,-0.002,0.219,9169.624,0.030,0.223,54.514,0.021,0.113,10.148,65.000,65.000,0.0116870,9317.568,9144.000,0.025,5.021,-8833.168,-7.568,28.075,261.660,-50.436,10062.779,9179.270,10.091,0.085,1.082,-0.066,0.117,0.075,0.000,0.000,0.000,-0.173,-0.647,-0.191,0.718,0.0000000,0.0000000,9198.905,0.000,0.000,0.000,0,00:00:00,-779747,0.000,9198.905,26168.562,-50.432,42.674,0.000,1.043,-10.149,-0.025,0.007,0.014,-0.008,0.000,0.000
68.439,3,0,0.002,0.219,9171.993,0.039,0.218,53.157,0.083,0.062,10.148,65.000,65.000,0.0116870,9313.461,9144.000,0.022,5.903,-8833.823,-6.553,26.839,261.660,-50.436,10062.779,9179.270,10.091,0.085,1.082,-0.066,0.117,0.075,0.000,0.000,0.000,-0.174,-0.644,-0.194,0.720,0.0000000,0.0000000,9198.905,0.000,0.000,0.000,0,00:00:00,-779747,0.000,9198.905,26168.562,-50.432,42.674,0.000,1.043,-10.149,-0.025,0.007,0.014,-0.008,0.000,0.000
68.540,3,0,0.005,0.217,9174.347,0.041,0.191,51.888,0.025,-0.146,10.119,65.000,65.000,0.0116870,9308.715,9144.000,0.019,6.345,-8834.377,-5.541,25.603,261.585,-50.448,10064.643,9181.134,10.073,-0.044,0.972,0.136,0.041,-0.179,0.000,0.000,0.000,-0.168,-0.647,-0.192,0.718,0.0000000,0.0000000,9201.393,0.000,0.000,0.000,0,00:00:00,-779747,0.000,9201.393,26157.518,-50.450,42.022,0.000,1.021,-10.084,0.044,0.007,-0.000,0.003,0.000,0.000
68.641,3,0,0.008,0.213,9176.637,0.042,0.165,50.672,0.014,-0.154,10.163,65.000,65.000,0.0116870,9304.909,9144.000,0.015,6.041,-8834.829,-4.525,24.410,261.525,-50.458,10066.140,9182.630,10.109,-0.096,1.056,0.008,0.159,-0.087,0.000,0.000,0.000,-0.169,-0.644,-0.191,0.721,0.0000000,0.0000000,9202.484,0.000,0.000,0.000,0,00:00:00,-779747,0.000,9202.484,26152.471,-50.458,41.730,0.000,0.886,-10.098,0.025,0.025,-0.005,0.001,0.000,0.000
68.742,3,0,0.011,0.207,9178.805,0.037,0.153,49.466,-0.036,-0.006,10.274,65.000,65.000,0.0116870,9301.099,9144.000,0.012,6.457,-8835.179,-3.497,23.273,261.484,-50.464,10067.168,9183.659,10.231,-0.084,0.937,-0.004,-0.269,0.067,0.000,0.000,0.000,-0.174,-0.652,-0.186,0.714,0.0000000,0.0000000,9203.475,0.000,0.000,0.000,0,00:00:00,-779747,0.000,9203.475,26146.275,-50.468,41.460,0.000,1.014,-10.065,0.099,0.005,-0.015,-0.002,0.000,0.000
68.843,3,0,0.014,0.201,9180.869,0.036,0.139,48.254,-0.008,-0.034,10.071,65.000,65.000,0.0116870,9298.120,9144.000,0.008,5.072,-8835.428,-2.490,22.183,261.440,-50.471,10068.257,9184.747,10.025,-0.110,0.964,-0.103,0.093,-0.025,0.000,0.000,0.000,-0.177,-0.648,-0.190,0.716,0.0000000,0.0000000,9204.363,0.000,0.000,0.000,0,00:00:00,-779747,0.000,9204.363,26149.547,-50.462,41.214,0.000,0.987,-10.079,0.093,-0.002,0.010,-0.004,0.000,0.000
68.944,3,0,0.016,0.195,9182.777,0.038,0.138,47.026,0.032,0.090,10.163,65.000,65.000,0.0116870,9294.335,9144.000,0.005,5.549,-8835.576,-1.474,21.129,261.414,-50.476,10068.896,9185.387,10.112,0.027,1.023,-0.200,0.004,0.062,0.000,0.000,0.000,-0.183,-0.646,-0.197,0.714,0.0000000,0.0000000,9205.151,0.000,0.000,0.000,0,00:00:00,-779747,0.000,9205.151,26137.502,-50.482,40.991,0.000,1.036,-10.083,-0.048,0.017,-0.002,-0.006,0.000,0.000
69.045,3,0,0.018,0.189,9184.586,0.042,0.125,45.812,0.043,-0.028,10.118,65.000,65.000,0.0116870,9290.610,9144.000,0.002,5.668,-8835.622,-0.462,20.102,261.377,-50.482,10069.840,9186.331,10.076,-0.137,0.918,0.085,0.020,0.074,0.000,0.000,0.000,-0.183,-0.647,-0.192,0.715,0.0000000,0.0000000,9205.837,0.000,0.000,0.000,0,00:00:00,-779747,0.000,9205.837,26138.701,-50.480,40.793,0.000,1.062,-10.059,0.011,0.010,-0.005,0.021,0.000,0.000
69.146,3,0,0.021,0.183,9186.219,0.056,0.136,44.546,0.155,0.204,9.990,65.000,65.000,0.0116870,9287.072,9144.000,0.002,5.497,-8835.568,0.537,19.106,261.364,-50.484,10070.154,9186.644,9.957,0.166,0.838,0.064,-0.059,0.216,0.000,0.000,0.000,-0.179,-0.651,-0.189,0.713,0.0000000,0.0000000,9206.423,0.000,0.000,0.000,0,00:00:00,-779747,0.000,9206.423,26137.555,-50.482,40.619,0.000,1.072,-10.130,0.018,0.009,0.003,-0.000,0.000,0.000
69.247,3,0,0.024,0.178,9187.670,0.049,0.138,43.266,-0.058,0.118,10.257,65.000,65.000,0.0116870,9283.355,9144.000,0.005,4.990,-8835.412,1.563,18.123,261.359,-50.485,10070.278,9186.768,10.198,0.001,1.110,-0.056,-0.001,0.047,0.000,0.000,0.000,-0.179,-0.647,-0.193,0.715,0.0000000,0.0000000,9206.906,0.000,0.000,0.000,0,00:00:00,-779747,0.000,9206.906,26134.654,-50.487,40.469,0.000,0.948,-10.121,-0.029,0.010,-0.002,-0.009,0.000,0.000
69.348,3,0,0.026,0.174,9189.035,0.045,0.129,42.025,-0.025,-0.001,10.329,65.000,65.000,0.0116870,9279.209,9144.000,0.009,5.597,-8835.152,2.596,17.155,261.332,-50.489,10070.942,9187.433,10.272,-0.096,1.077,-0.069,0.027,-0.009,0.000,0.000,0.000,-0.181,-0.645,-0.195,0.716,0.0000000,0.0000000,9207.289,0.000,0.000,0.000,0,00:00:00,-779747,0.000,9207.289,26133.996,-50.488,40.345,0.000,1.034,-10.030,-0.052,0.024,0.000,-0.022,0.000,0.000
69.449,3,0,0.027,0.168,9190.304,0.046,0.113,40.790,0.023,-0.065,10.174,65.000,65.000,0.0116870,9275.371,9144.000,0.012,5.867,-8834.791,3.613,16.218,261.312,-50.492,10071.458,9187.949,10.133,-0.035,0.916,0.027,-0.019,-0.130,0.000,0.000,0.000,-0.178,-0.649,-0.197,0.713,0.0000000,0.0000000,9207.570,0.000,0.000,0.000,0,00:00:00,-779747,0.000,9207.570,26130.568,-50.493,40.245,0.000,1.030,-10.047,-0.040,0.008,-0.012,0.012,0.000,0.000
69.550,3,0,0.029,0.162,9191.415,0.044,0.097,39.526,-0.002,-0.079,10.127,65.000,65.000,0.0116870,9271.832,9144.000,0.015,5.463,-8834.328,4.626,15.312,261.312,-50.492,10071.455,9187.946,10.084,-0.047,0.935,-0.033,0.050,-0.084,0.000,0.000,0.000,-0.179,-0.648,-0.199,0.713,0.0000000,0.0000000,9207.751,0.000,0.000,0.000,0,00:00:00,-779747,0.000,9207.751,26131.320,-50.492,40.171,0.000,1.058,-10.021,-0.002,-0.002,0.010,-0.000,0.000,0.000
69.651,3,0,0.030,0.156,9192.415,0.034,0.092,38.274,-0.084,0.040,10.111,65.000,65.000,0.0116870,9267.993,9144.000,0.019,5.524,-8833.765,5.637,14.427,261.303,-50.494,10071.679,9188.170,10.051,-0.082,1.106,-0.055,-0.051,0.078,0.000,0.000,0.000,-0.184,-0.645,-0.198,0.715,0.0000000,0.0000000,9207.830,0.000,0.000,0.000,0,00:00:00,-779747,0.000,9207.830,26131.947,-50.491,40.122,0.000,1.045,-10.075,-0.002,-0.006,0.003,0.004,0.000,0.000
